ROSANA,3544251,LONDRINA,SBXO,83766,196.45
ROSEIRA,3544301,PINDAMONHANGABA,SBPW,83706,18.57
ROSEIRA,3544301,GUARATINGUETA (AEROPORTO),SBGW,83708,21
ROSEIRA,3544301,TAUBATE-SP (BASE AVIACAO TAUBATE,SBTA,-,22.85
RUBIÁCEA,3544400,ARACATUBA,SBAU,83672,45.3
RUBIÁCEA,3544400,URUBUPUNGA,SBUP,83617,102.38
RUBIÁCEA,3544400,PRESIDENTE PRUDENTE,SBDN,83716,112.45
RUBINÉIA,3544509,URUBUPUNGA,SBUP,83617,83.64
RUBINÉIA,3544509,ARACATUBA,SBAU,83672,115.4
RUBINÉIA,3544509,SAO JOSE DO RIO PRET,SBSR,-,179.44
SABINO,3544608,LINS,SBLN,83674,28.49
SABINO,3544608,SAO JOSE DO RIO PRET,SBSR,-,76.76
SABINO,3544608,MARILHA - SP,SBML,-,86.49
SAGRES,3544707,PRESIDENTE PRUDENTE,SBDN,83716,56.82
SAGRES,3544707,ARACATUBA,SBAU,83672,100.74
SAGRES,3544707,ASSIS - S,SBAS,-,101.27
SALES,3544806,LINS,SBLN,83674,44.09
SALES,3544806,SAO JOSE DO RIO PRET,SBSR,-,61.67
SALES,3544806,ARACATUBA,SBAU,83672,98.92
SALES OLIVEIRA,3544905,RIBEIRAO PRETO,SBRP,83668,33.29
SALES OLIVEIRA,3544905,FRANCA,SBFC,83630,52.3
SALES OLIVEIRA,3544905,BARRETOS,SBBT,83625,82.37
SALESÓPOLIS,3545001,SAO JOSE DOS CAMPOS (AEROPORTO),SBSJ,83829,40.07
SALESÓPOLIS,3545001,SANTOS (AEROPORTO),SBST,83818,58.38
SALESÓPOLIS,3545001,SAO PAULO (AEROP. DE GUARULHOS),SBGR,83778,66.31
SALMOURÃO,3545100,ARACATUBA,SBAU,83672,68.74
SALMOURÃO,3545100,PRESIDENTE PRUDENTE,SBDN,83716,87.2
SALMOURÃO,3545100,URUBUPUNGA,SBUP,83617,113.36
SALTINHO,3545159,CAMPINAS (AEROPORTO),SBKP,83721,68.17
SALTINHO,3545159,SAO CARLOS,SBSA,83726,94.02
SALTINHO,3545159,SAO ROQUE,SBRQ,83058,98.85
SALTO,3545209,POCOS DE CALDAS (AEROPORTO),SBPC,83644,28.67
SALTO,3545209,PIRASSUNUNGA,SBYS,83671,52.95
SALTO,3545209,SAO CARLOS,SBSA,83726,109.69
SALTO DE PIRAPORA,3545308,SAO ROQUE,SBRQ,83058,49.6
SALTO DE PIRAPORA,3545308,CAMPINAS (AEROPORTO),SBKP,83721,83.91
SALTO DE PIRAPORA,3545308,SAO PAULO (AEROPORTO CONGONHAS),SBSP,83780,98.36
SALTO GRANDE,3545407,ASSIS - S,SBAS,-,61.28
SALTO GRANDE,3545407,MARILHA - SP,SBML,-,81.07
SALTO GRANDE,3545407,BAURU (AEROPORTO),SBBU,83722,110.28
SANDOVALINA,3545506,PRESIDENTE PRUDENTE,SBDN,83716,53.77
SANDOVALINA,3545506,MARINGA,SBMG,83767,113.19
SANDOVALINA,3545506,LONDRINA (AEROPORTO),SBLO,83768,119.72
SANTA ADÉLIA,3545605,GAVIAO PEIXOTO,SBGP,-,66.07
SANTA ADÉLIA,3545605,SAO JOSE DO RIO PRET,SBSR,-,83.68
SANTA ADÉLIA,3545605,BARRETOS,SBBT,83625,85.24
SANTA ALBERTINA,3545704,URUBUPUNGA,SBUP,83617,123.81
SANTA ALBERTINA,3545704,ARACATUBA,SBAU,83672,127.81
SANTA ALBERTINA,3545704,SAO JOSE DO RIO PRET,SBSR,-,163.6
SANTA BÁRBARA D'OESTE,3545803,CAMPINAS (AEROPORTO),SBKP,83721,30.87
SANTA BÁRBARA D'OESTE,3545803,SAO ROQUE,SBRQ,83058,69.84
SANTA BÁRBARA D'OESTE,3545803,SAO PAULO,SBXP,83781,101.58
SANTA BRANCA,3546009,SAO JOSE DOS CAMPOS (AEROPORTO),SBSJ,83829,22.84
SANTA BRANCA,3546009,TAUBATE-SP (BASE AVIACAO TAUBATE,SBTA,-,57.72
SANTA BRANCA,3546009,SAO PAULO (AEROP. DE GUARULHOS),SBGR,83778,61.62
SANTA CLARA D'OESTE,3546108,URUBUPUNGA,SBUP,83617,106.75
SANTA CLARA D'OESTE,3546108,ARACATUBA,SBAU,83672,128.28
SANTA CLARA D'OESTE,3546108,SAO JOSE DO RIO PRET,SBSR,-,177.07
SANTA CRUZ DA CONCEIÇÃO,3546207,PIRASSUNUNGA,SBYS,83671,24.16
SANTA CRUZ DA CONCEIÇÃO,3546207,SAO CARLOS,SBSA,83726,40.94
SANTA CRUZ DA CONCEIÇÃO,3546207,ARARAQUARA-S,SBAQ,-,75.23
SANTA CRUZ DA ESPERANÇA,3546256,RIBEIRAO PRETO,SBRP,83668,39.78
SANTA CRUZ DA ESPERANÇA,3546256,FRANCA,SBFC,83630,72.77
SANTA CRUZ DA ESPERANÇA,3546256,PIRASSUNUNGA,SBYS,83671,82.32
SANTA CRUZ DAS PALMEIRAS,3546306,PIRASSUNUNGA,SBYS,83671,14.39
SANTA CRUZ DAS PALMEIRAS,3546306,SAO CARLOS,SBSA,83726,66.28
SANTA CRUZ DAS PALMEIRAS,3546306,POCOS DE CALDAS (AEROPORTO),SBPC,83644,70.38
SANTA CRUZ DO RIO PARDO,3546405,BAURU (AEROPORTO),SBBU,83722,74.8
SANTA CRUZ DO RIO PARDO,3546405,MARILHA - SP,SBML,-,78.76
SANTA CRUZ DO RIO PARDO,3546405,ASSIS - S,SBAS,-,92.51
SANTA ERNESTINA,3546504,GAVIAO PEIXOTO,SBGP,-,35.26
SANTA ERNESTINA,3546504,ARARAQUARA-S,SBAQ,-,45.64
SANTA ERNESTINA,3546504,RIBEIRAO PRETO,SBRP,83668,72.26
SANTA FÉ DO SUL,3546603,URUBUPUNGA,SBUP,83617,89.45
SANTA FÉ DO SUL,3546603,ARACATUBA,SBAU,83672,112.52
SANTA FÉ DO SUL,3546603,SAO JOSE DO RIO PRET,SBSR,-,172.93
SANTA GERTRUDES,3546702,PIRASSUNUNGA,SBYS,83671,60.37
SANTA GERTRUDES,3546702,SAO CARLOS,SBSA,83726,63.05
SANTA GERTRUDES,3546702,CAMPINAS (AEROPORTO),SBKP,83721,70.41
SANTA ISABEL,3546801,SAO PAULO (AEROP. DE GUARULHOS),SBGR,83778,27.56
SANTA ISABEL,3546801,SAO JOSE DOS CAMPOS (AEROPORTO),SBSJ,83829,38.65
SANTA ISABEL,3546801,SAO PAULO,SBXP,83781,45.25
SANTA LÚCIA,3546900,ARARAQUARA-S,SBAQ,-,16.26
SANTA LÚCIA,3546900,GAVIAO PEIXOTO,SBGP,-,37.05
SANTA LÚCIA,3546900,SAO CARLOS,SBSA,83726,43.47
SANTA MARIA DA SERRA,3547007,SAO CARLOS,SBSA,83726,67.08
SANTA MARIA DA SERRA,3547007,ARARAQUARA-S,SBAQ,-,84.62
SANTA MARIA DA SERRA,3547007,GAVIAO PEIXOTO,SBGP,-,91.33
SANTA MERCEDES,3547106,URUBUPUNGA,SBUP,83617,59.95
SANTA MERCEDES,3547106,PRESIDENTE PRUDENTE,SBDN,83716,101.21
SANTA MERCEDES,3547106,ARACATUBA,SBAU,83672,137.13
SANTANA DA PONTE PENSA,3547205,URUBUPUNGA,SBUP,83617,100.32
SANTANA DA PONTE PENSA,3547205,ARACATUBA,SBAU,83672,103.83
SANTANA DA PONTE PENSA,3547205,SAO JOSE DO RIO PRET,SBSR,-,157.3
SANTANA DE PARNAÍBA,3547304,SAO ROQUE,SBRQ,83058,23.43
SANTANA DE PARNAÍBA,3547304,SAO PAULO,SBXP,83781,31.15
SANTANA DE PARNAÍBA,3547304,SAO PAULO (CAMPO DE MARTE),SBMT,83779,31.81
SANTA RITA D'OESTE,3547403,URUBUPUNGA,SBUP,83617,110.98
SANTA RITA D'OESTE,3547403,ARACATUBA,SBAU,83672,121.54
SANTA RITA D'OESTE,3547403,SAO JOSE DO RIO PRET,SBSR,-,166.68
SANTA RITA DO PASSA QUATRO,3547502,PIRASSUNUNGA,SBYS,83671,37.42
SANTA RITA DO PASSA QUATRO,3547502,SAO CARLOS,SBSA,83726,52.92
SANTA RITA DO PASSA QUATRO,3547502,ARARAQUARA-S,SBAQ,-,65.51
SANTA ROSA DE VITERBO,3547601,PIRASSUNUNGA,SBYS,83671,51.97
SANTA ROSA DE VITERBO,3547601,RIBEIRAO PRETO,SBRP,83668,59.93
SANTA ROSA DE VITERBO,3547601,SAO CARLOS,SBSA,83726,77.53
SANTA SALETE,3547650,ARACATUBA,SBAU,83672,101.5
SANTA SALETE,3547650,URUBUPUNGA,SBUP,83617,107.16
SANTA SALETE,3547650,SAO JOSE DO RIO PRET,SBSR,-,149.98
SANTO ANASTÁCIO,3547700,PRESIDENTE PRUDENTE,SBDN,83716,33.96
SANTO ANASTÁCIO,3547700,URUBUPUNGA,SBUP,83617,138.6
SANTO ANASTÁCIO,3547700,ASSIS - S,SBAS,-,146.45
SANTO ANDRÉ,3547809,SAO PAULO (AEROPORTO CONGONHAS),SBSP,83780,18.53
SANTO ANDRÉ,3547809,SAO PAULO (CAMPO DE MARTE),SBMT,83779,18.8
SANTO ANDRÉ,3547809,SAO PAULO (AEROP. DE GUARULHOS),SBGR,83778,18.84
SANTO ANTÔNIO DA ALEGRIA,3547908,RIBEIRAO PRETO,SBRP,83668,59.72
SANTO ANTÔNIO DA ALEGRIA,3547908,FRANCA,SBFC,83630,61.97
SANTO ANTÔNIO DA ALEGRIA,3547908,PIRASSUNUNGA,SBYS,83671,98.46
SANTO ANTÔNIO DE POSSE,3548005,CAMPINAS (AEROPORTO),SBKP,83721,47.23
SANTO ANTÔNIO DE POSSE,3548005,PIRASSUNUNGA,SBYS,83671,80.05
SANTO ANTÔNIO DE POSSE,3548005,POCOS DE CALDAS (AEROPORTO),SBPC,83644,92.66
SANTO ANTÔNIO DO ARACANGUÁ,3548054,ARACATUBA,SBAU,83672,31.38
SANTO ANTÔNIO DO ARACANGUÁ,3548054,URUBUPUNGA,SBUP,83617,105.89
SANTO ANTÔNIO DO ARACANGUÁ,3548054,SAO JOSE DO RIO PRET,SBSR,-,120.2
SANTO ANTÔNIO DO JARDIM,3548104,POCOS DE CALDAS (AEROPORTO),SBPC,83644,33.36
SANTO ANTÔNIO DO JARDIM,3548104,PIRASSUNUNGA,SBYS,83671,67.96
SANTO ANTÔNIO DO JARDIM,3548104,CAMPINAS (AEROPORTO),SBKP,83721,106.51
SANTO ANTÔNIO DO PINHAL,3548203,PINDAMONHANGABA,SBPW,83706,27.27
SANTO ANTÔNIO DO PINHAL,3548203,TAUBATE-SP (BASE AVIACAO TAUBATE,SBTA,-,30.16
SANTO ANTÔNIO DO PINHAL,3548203,SAO JOSE DOS CAMPOS (AEROPORTO),SBSJ,83829,46.89
SANTO EXPEDITO,3548302,PRESIDENTE PRUDENTE,SBDN,83716,39.76
SANTO EXPEDITO,3548302,URUBUPUNGA,SBUP,83617,115.86
SANTO EXPEDITO,3548302,ARACATUBA,SBAU,83672,124.74
SANTÓPOLIS DO AGUAPEÍ,3548401,ARACATUBA,SBAU,83672,59.55
SANTÓPOLIS DO AGUAPEÍ,3548401,LINS,SBLN,83674,79.62
SANTÓPOLIS DO AGUAPEÍ,3548401,MARILHA - SP,SBML,-,84.81
SANTOS,3548500,SANTOS (AEROPORTO),SBST,83818,4.62
SANTOS,3548500,SAO PAULO (AEROPORTO CONGONHAS),SBSP,83780,48.24
SANTOS,3548500,SAO PAULO (CAMPO DE MARTE),SBMT,83779,55.06
SÃO BENTO DO SAPUCAÍ,3548609,PINDAMONHANGABA,SBPW,83706,38.47
SÃO BENTO DO SAPUCAÍ,3548609,TAUBATE-SP (BASE AVIACAO TAUBATE,SBTA,-,43.24
SÃO BENTO DO SAPUCAÍ,3548609,GUARATINGUETA (AEROPORTO),SBGW,83708,50.87
SÃO BERNARDO DO CAMPO,3548708,SAO PAULO (AEROPORTO CONGONHAS),SBSP,83780,22.91
SÃO BERNARDO DO CAMPO,3548708,SANTOS (AEROPORTO),SBST,83818,30.42
SÃO BERNARDO DO CAMPO,3548708,SAO PAULO (CAMPO DE MARTE),SBMT,83779,33.4
SÃO CAETANO DO SUL,3548807,SAO PAULO (AEROPORTO CONGONHAS),SBSP,83780,6.69
SÃO CAETANO DO SUL,3548807,SAO PAULO (CAMPO DE MARTE),SBMT,83779,12.98
SÃO CAETANO DO SUL,3548807,SAO PAULO,SBXP,83781,15.01
SÃO CARLOS,3548906,SAO CARLOS,SBSA,83726,11.24
SÃO CARLOS,3548906,ARARAQUARA-S,SBAQ,-,30.13
SÃO CARLOS,3548906,PIRASSUNUNGA,SBYS,83671,56.77
SÃO FRANCISCO,3549003,ARACATUBA,SBAU,83672,88.85
SÃO FRANCISCO,3549003,URUBUPUNGA,SBUP,83617,104.87
SÃO FRANCISCO,3549003,SAO JOSE DO RIO PRET,SBSR,-,141.38
SÃO JOÃO DA BOA VISTA,3549102,POCOS DE CALDAS (AEROPORTO),SBPC,83644,30.23
SÃO JOÃO DA BOA VISTA,3549102,PIRASSUNUNGA,SBYS,83671,50.19
SÃO JOÃO DA BOA VISTA,3549102,SAO CARLOS,SBSA,83726,107.04
SÃO JOÃO DAS DUAS PONTES,3549201,ARACATUBA,SBAU,83672,80.62
SÃO JOÃO DAS DUAS PONTES,3549201,SAO JOSE DO RIO PRET,SBSR,-,111.61
SÃO JOÃO DAS DUAS PONTES,3549201,FRONTERA-MG,SBFT,-,126.55
SÃO JOÃO DE IRACEMA,3549250,ARACATUBA,SBAU,83672,68.15
SÃO JOÃO DE IRACEMA,3549250,SAO JOSE DO RIO PRET,SBSR,-,104.39
SÃO JOÃO DE IRACEMA,3549250,FRONTERA-MG,SBFT,-,125.66
SÃO JOÃO DO PAU D'ALHO,3549300,URUBUPUNGA,SBUP,83617,48.34
SÃO JOÃO DO PAU D'ALHO,3549300,PRESIDENTE PRUDENTE,SBDN,83716,109.3
SÃO JOÃO DO PAU D'ALHO,3549300,ARACATUBA,SBAU,83672,129.44
SÃO JOAQUIM DA BARRA,3549409,FRANCA,SBFC,83630,52.97
SÃO JOAQUIM DA BARRA,3549409,RIBEIRAO PRETO,SBRP,83668,65.64
SÃO JOAQUIM DA BARRA,3549409,BARRETOS,SBBT,83625,69.01
SÃO JOSÉ DA BELA VISTA,3549508,FRANCA,SBFC,83630,20.65
SÃO JOSÉ DA BELA VISTA,3549508,RIBEIRAO PRETO,SBRP,83668,60.92
SÃO JOSÉ DA BELA VISTA,3549508,UBERABA (AEROPORTO),SBUR,83576,97.74
SÃO JOSÉ DO BARREIRO,3549607,RESENDE,SBRS,83738,33.74
SÃO JOSÉ DO BARREIRO,3549607,GUARATINGUETA (AEROPORTO),SBGW,83708,63.21
SÃO JOSÉ DO BARREIRO,3549607,SANTA CRUZ (BORTOLOMEU GUSMAO AERO),SBSC,83115,90.4
SÃO JOSÉ DO RIO PARDO,3549706,POCOS DE CALDAS (AEROPORTO),SBPC,83644,41.08
SÃO JOSÉ DO RIO PARDO,3549706,PIRASSUNUNGA,SBYS,83671,60.88
SÃO JOSÉ DO RIO PARDO,3549706,RIBEIRAO PRETO,SBRP,83668,107.69
SÃO JOSÉ DO RIO PRETO,3549805,SAO JOSE DO RIO PRET,SBSR,-,6.32
SÃO JOSÉ DO RIO PRETO,3549805,FRONTERA-MG,SBFT,-,59.37
SÃO JOSÉ DO RIO PRETO,3549805,BARRETOS,SBBT,83625,80.5
SÃO JOSÉ DOS CAMPOS,3549904,SAO JOSE DOS CAMPOS (AEROPORTO),SBSJ,83829,15.78
SÃO JOSÉ DOS CAMPOS,3549904,TAUBATE-SP (BASE AVIACAO TAUBATE,SBTA,-,44.31
SÃO JOSÉ DOS CAMPOS,3549904,PINDAMONHANGABA,SBPW,83706,47.74
SÃO LOURENÇO DA SERRA,3549953,SAO PAULO (AEROPORTO CONGONHAS),SBSP,83780,40.08
SÃO LOURENÇO DA SERRA,3549953,SAO ROQUE,SBRQ,83058,40.92
SÃO LOURENÇO DA SERRA,3549953,SAO PAULO (CAMPO DE MARTE),SBMT,83779,48.54
SÃO LUÍS DO PARAITINGA,3550001,TAUBATE-SP (BASE AVIACAO TAUBATE,SBTA,-,34.44
SÃO LUÍS DO PARAITINGA,3550001,PINDAMONHANGABA,SBPW,83706,38
SÃO LUÍS DO PARAITINGA,3550001,GUARATINGUETA (AEROPORTO),SBGW,83708,52.6
SÃO MANUEL,3550100,BAURU (AEROPORTO),SBBU,83722,67.66
SÃO MANUEL,3550100,SAO CARLOS,SBSA,83726,100.89
SÃO MANUEL,3550100,GAVIAO PEIXOTO,SBGP,-,102.45
SÃO MIGUEL ARCANJO,3550209,SAO ROQUE,SBRQ,83058,99.13
SÃO MIGUEL ARCANJO,3550209,CAMPINAS (AEROPORTO),SBKP,83721,135.16
SÃO MIGUEL ARCANJO,3550209,SAO PAULO (AEROPORTO CONGONHAS),SBSP,83780,142.55
SÃO PAULO,3550308,SAO PAULO (AEROPORTO CONGONHAS),SBSP,83780,10.73
SÃO PAULO,3550308,SAO PAULO (CAMPO DE MARTE),SBMT,83779,21.41
SÃO PAULO,3550308,SAO PAULO,SBXP,83781,23.55
SÃO PEDRO,3550407,SAO CARLOS,SBSA,83726,60.21
SÃO PEDRO,3550407,ARARAQUARA-S,SBAQ,-,87.02
SÃO PEDRO,3550407,PIRASSUNUNGA,SBYS,83671,90.35
SÃO PEDRO DO TURVO,3550506,MARILHA - SP,SBML,-,57.61
SÃO PEDRO DO TURVO,3550506,ASSIS - S,SBAS,-,69.83
SÃO PEDRO DO TURVO,3550506,BAURU (AEROPORTO),SBBU,83722,82.43
SÃO ROQUE,3550605,SAO ROQUE,SBRQ,83058,5.1
SÃO ROQUE,3550605,SAO PAULO (AEROPORTO CONGONHAS),SBSP,83780,52.02
SÃO ROQUE,3550605,SAO PAULO (CAMPO DE MARTE),SBMT,83779,52.89
SÃO SEBASTIÃO,3550704,SAO JOSE DOS CAMPOS (AEROPORTO),SBSJ,83829,70.21
SÃO SEBASTIÃO,3550704,SANTOS (AEROPORTO),SBST,83818,75.98
SÃO SEBASTIÃO,3550704,TAUBATE-SP (BASE AVIACAO TAUBATE,SBTA,-,83.39
SÃO SEBASTIÃO DA GRAMA,3550803,POCOS DE CALDAS (AEROPORTO),SBPC,83644,23.93
SÃO SEBASTIÃO DA GRAMA,3550803,PIRASSUNUNGA,SBYS,83671,59.68
SÃO SEBASTIÃO DA GRAMA,3550803,SAO CARLOS,SBSA,83726,115.48
SÃO SIMÃO,3550902,RIBEIRAO PRETO,SBRP,83668,43.17
SÃO SIMÃO,3550902,PIRASSUNUNGA,SBYS,83671,62.26
SÃO SIMÃO,3550902,ARARAQUARA-S,SBAQ,-,69.13
SÃO VICENTE,3551009,SANTOS (AEROPORTO),SBST,83818,28.84
SÃO VICENTE,3551009,SAO PAULO (AEROPORTO CONGONHAS),SBSP,83780,36.5
SÃO VICENTE,3551009,SAO PAULO (CAMPO DE MARTE),SBMT,83779,47.33
SARAPUÍ,3551108,SAO ROQUE,SBRQ,83058,69.15
SARAPUÍ,3551108,CAMPINAS (AEROPORTO),SBKP,83721,101.74
SARAPUÍ,3551108,SAO PAULO (AEROPORTO CONGONHAS),SBSP,83780,116.61
SARUTAIÁ,3551207,BAURU (AEROPORTO),SBBU,83722,112.37
SARUTAIÁ,3551207,ASSIS - S,SBAS,-,121.67
SARUTAIÁ,3551207,MARILHA - SP,SBML,-,128.21
SEBASTIANÓPOLIS DO SUL,3551306,SAO JOSE DO RIO PRET,SBSR,-,54.88
SEBASTIANÓPOLIS DO SUL,3551306,ARACATUBA,SBAU,83672,80.76
SEBASTIANÓPOLIS DO SUL,3551306,FRONTERA-MG,SBFT,-,82.32
SERRA AZUL,3551405,RIBEIRAO PRETO,SBRP,83668,32.5
SERRA AZUL,3551405,PIRASSUNUNGA,SBYS,83671,74.36
SERRA AZUL,3551405,ARARAQUARA-S,SBAQ,-,77.57
SERRANA,3551504,RIBEIRAO PRETO,SBRP,83668,16.64
SERRANA,3551504,FRANCA,SBFC,83630,70.62
SERRANA,3551504,ARARAQUARA-S,SBAQ,-,85.69
SERRA NEGRA,3551603,CAMPINAS (AEROPORTO),SBKP,83721,63.75
SERRA NEGRA,3551603,POCOS DE CALDAS (AEROPORTO),SBPC,83644,82.82
SERRA NEGRA,3551603,PIRASSUNUNGA,SBYS,83671,94.41
SERTÃOZINHO,3551702,RIBEIRAO PRETO,SBRP,83668,24.92
SERTÃOZINHO,3551702,ARARAQUARA-S,SBAQ,-,76.29
SERTÃOZINHO,3551702,GAVIAO PEIXOTO,SBGP,-,82.48
SETE BARRAS,3551801,SAO ROQUE,SBRQ,83058,117.87
SETE BARRAS,3551801,PARANAGUA,SBPG,83844,150.51
SETE BARRAS,3551801,SAO PAULO (AEROPORTO CONGONHAS),SBSP,83780,151.18
SEVERÍNIA,3551900,BARRETOS,SBBT,83625,31.21
SEVERÍNIA,3551900,SAO JOSE DO RIO PRET,SBSR,-,62.93
SEVERÍNIA,3551900,FRONTERA-MG,SBFT,-,69.8
SILVEIRAS,3552007,GUARATINGUETA (AEROPORTO),SBGW,83708,37.18
SILVEIRAS,3552007,RESENDE,SBRS,83738,47.98
SILVEIRAS,3552007,PINDAMONHANGABA,SBPW,83706,70.67
SOCORRO,3552106,CAMPINAS (AEROPORTO),SBKP,83721,74.77
SOCORRO,3552106,POCOS DE CALDAS (AEROPORTO),SBPC,83644,84.71
SOCORRO,3552106,SAO PAULO (AEROP. DE GUARULHOS),SBGR,83778,90.17
SOROCABA,3552205,SAO ROQUE,SBRQ,83058,33.57
SOROCABA,3552205,CAMPINAS (AEROPORTO),SBKP,83721,61.44
SOROCABA,3552205,SAO PAULO,SBXP,83781,84.1
SUD MENNUCCI,3552304,ARACATUBA,SBAU,83672,71.1
SUD MENNUCCI,3552304,URUBUPUNGA,SBUP,83617,71.16
SUD MENNUCCI,3552304,SAO JOSE DO RIO PRET,SBSR,-,156.8
SUMARÉ,3552403,CAMPINAS (AEROPORTO),SBKP,83721,45.2
SUMARÉ,3552403,PIRASSUNUNGA,SBYS,83671,71.19
SUMARÉ,3552403,SAO CARLOS,SBSA,83726,93.78
SUZANO,3552502,SAO PAULO (AEROP. DE GUARULHOS),SBGR,83778,27.32
SUZANO,3552502,SAO PAULO (AEROPORTO CONGONHAS),SBSP,83780,33.11
SUZANO,3552502,SAO PAULO (CAMPO DE MARTE),SBMT,83779,33.74
SUZANÁPOLIS,3552551,URUBUPUNGA,SBUP,83617,63.27
SUZANÁPOLIS,3552551,ARACATUBA,SBAU,83672,99.16
SUZANÁPOLIS,3552551,SAO JOSE DO RIO PRET,SBSR,-,177.92
TABAPUÃ,3552601,SAO JOSE DO RIO PRET,SBSR,-,41.41
TABAPUÃ,3552601,BARRETOS,SBBT,83625,59.15
TABAPUÃ,3552601,FRONTERA-MG,SBFT,-,74.16
TABATINGA,3552700,GAVIAO PEIXOTO,SBGP,-,24.77
TABATINGA,3552700,ARARAQUARA-S,SBAQ,-,52.72
TABATINGA,3552700,BAURU (AEROPORTO),SBBU,83722,81.29
TABOÃO DA SERRA,3552809,SAO JOSE DOS CAMPOS (AEROPORTO),SBSJ,83829,34.47
TABOÃO DA SERRA,3552809,TAUBATE-SP (BASE AVIACAO TAUBATE,SBTA,-,50.4
TABOÃO DA SERRA,3552809,PINDAMONHANGABA,SBPW,83706,57.38
TACIBA,3552908,PRESIDENTE PRUDENTE,SBDN,83716,37.04
TACIBA,3552908,ASSIS - S,SBAS,-,92.4
TACIBA,3552908,LONDRINA (AEROPORTO),SBLO,83768,93.65
TAGUAÍ,3553005,BAURU (AEROPORTO),SBBU,83722,132.71
TAGUAÍ,3553005,ASSIS - S,SBAS,-,142.96
TAGUAÍ,3553005,MARILHA - SP,SBML,-,153.64
TAIAÇU,3553104,BARRETOS,SBBT,83625,61.56
TAIAÇU,3553104,GAVIAO PEIXOTO,SBGP,-,72.47
TAIAÇU,3553104,RIBEIRAO PRETO,SBRP,83668,79
TAIÚVA,3553203,BARRETOS,SBBT,83625,63.86
TAIÚVA,3553203,RIBEIRAO PRETO,SBRP,83668,68.49
TAIÚVA,3553203,GAVIAO PEIXOTO,SBGP,-,71.02
TAMBAÚ,3553302,PIRASSUNUNGA,SBYS,83671,41.82
TAMBAÚ,3553302,POCOS DE CALDAS (AEROPORTO),SBPC,83644,74.49
TAMBAÚ,3553302,RIBEIRAO PRETO,SBRP,83668,76.69
TANABI,3553401,SAO JOSE DO RIO PRET,SBSR,-,39.44
TANABI,3553401,FRONTERA-MG,SBFT,-,56.08
TANABI,3553401,ARACATUBA,SBAU,83672,105.18
TAPIRAÍ,3553500,SAO ROQUE,SBRQ,83058,74.44
TAPIRAÍ,3553500,SAO PAULO (AEROPORTO CONGONHAS),SBSP,83780,109.55
TAPIRAÍ,3553500,SAO PAULO (CAMPO DE MARTE),SBMT,83779,115.33
TAPIRATIBA,3553609,POCOS DE CALDAS (AEROPORTO),SBPC,83644,47.94
TAPIRATIBA,3553609,PIRASSUNUNGA,SBYS,83671,82.83
TAPIRATIBA,3553609,SAO JOSE DA BARRA - MG (AER. FUR,SBFU,-,96.39
TAQUARAL,3553658,BARRETOS,SBBT,83625,59.19
TAQUARAL,3553658,RIBEIRAO PRETO,SBRP,83668,65.04
TAQUARAL,3553658,GAVIAO PEIXOTO,SBGP,-,77.1
TAQUARITINGA,3553708,GAVIAO PEIXOTO,SBGP,-,40.75
TAQUARITINGA,3553708,ARARAQUARA-S,SBAQ,-,59.17
TAQUARITINGA,3553708,RIBEIRAO PRETO,SBRP,83668,86.55
TAQUARITUBA,3553807,BAURU (AEROPORTO),SBBU,83722,135.58
TAQUARITUBA,3553807,ASSIS - S,SBAS,-,159.67
TAQUARITUBA,3553807,MARILHA - SP,SBML,-,165.76
TAQUARIVAÍ,3553856,SAO ROQUE,SBRQ,83058,166.35
TAQUARIVAÍ,3553856,CURITIBA,SBBI,83842,170.84
TAQUARIVAÍ,3553856,PARANAGUA,SBPG,83844,175.93
TARABAI,3553906,PRESIDENTE PRUDENTE,SBDN,83716,27.76
TARABAI,3553906,LONDRINA (AEROPORTO),SBLO,83768,118.86
TARABAI,3553906,LONDRINA,SBXO,83766,122.5
TARUMÃ,3553955,ASSIS - S,SBAS,-,21.48
TARUMÃ,3553955,LONDRINA (AEROPORTO),SBLO,83768,81.52
TARUMÃ,3553955,LONDRINA,SBXO,83766,90.58
TATUÍ,3554003,SAO ROQUE,SBRQ,83058,78.33
TATUÍ,3554003,CAMPINAS (AEROPORTO),SBKP,83721,86.51
TATUÍ,3554003,SAO PAULO,SBXP,83781,128.29
TAUBATÉ,3554102,TAUBATE-SP (BASE AVIACAO TAUBATE,SBTA,-,6.18
TAUBATÉ,3554102,PINDAMONHANGABA,SBPW,83706,13.03
TAUBATÉ,3554102,SAO JOSE DOS CAMPOS (AEROPORTO),SBSJ,83829,40.58
TEJUPÁ,3554201,BAURU (AEROPORTO),SBBU,83722,116.46
TEJUPÁ,3554201,ASSIS - S,SBAS,-,141.34
TEJUPÁ,3554201,MARILHA - SP,SBML,-,143.87
TEODORO SAMPAIO,3554300,PRESIDENTE PRUDENTE,SBDN,83716,100.61
TEODORO SAMPAIO,3554300,MARINGA,SBMG,83767,123.7
TEODORO SAMPAIO,3554300,LONDRINA,SBXO,83766,162.6
TERRA ROXA,3554409,BARRETOS,SBBT,83625,35.44
TERRA ROXA,3554409,RIBEIRAO PRETO,SBRP,83668,69.82
TERRA ROXA,3554409,FRANCA,SBFC,83630,96.98
TIETÊ,3554508,CAMPINAS (AEROPORTO),SBKP,83721,60.33
TIETÊ,3554508,SAO ROQUE,SBRQ,83058,79.6
